PMT,17:00:00,African Diasporic Dance,Cancelled Today,none,2023-10-31,World
Ailey,18:00:00,Beg Salsa,Baila Society,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824679&classDate=10/31/2023&clsLoc=1,2023-10-31,World
Mark Morris,18:00:00,Senegalese Dance,Marie *Basse,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=25&classId=5524&classDate=10/31/2023&clsLoc=1,2023-10-31,World
Cumbe,18:30:00,West African Dance,Cancelled Today,none,2023-10-31,World
Ailey,18:30:00,Afro-Cuban Folkloric,Cancelled Today,none,2023-10-31,World
Mark Morris,19:00:00,Beg Haitian,Véronëque *Ignace,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=132&classId=5549&classDate=10/31/2023&clsLoc=1,2023-10-31,World
Steps,19:00:00,Open Afro Brazilian,Silva,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087094&classDate=10/31/2023&clsLoc=1,2023-10-31,World
Peridance,19:15:00,Beg African,Anthony Wilder,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=6939&classDate=10/31/2023&clsLoc=1,2023-10-31,World
Mark Morris,19:15:00,Classical Indian,Yamini *Kalluri,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=137&classId=5552&classDate=10/31/2023&clsLoc=1,2023-10-31,World
BDC,19:30:00,All Levels Afro Dance Class,Judith McCarty,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18238&classDate=10/31/2023&clsLoc=1,2023-10-31,World
Ailey,19:30:00,Open Samba,Nao Yamada (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824694&classDate=10/31/2023&clsLoc=1,2023-10-31,World
