Studio,Time,Classes,Instructor,Sign up,Date,Style
BDC,08:30:00,Ed Dept Itp Placement,ITP Master Class,none,2024-01-17,Additional Disciplines
BAE,09:00:00,Adv Beg Ballet,Julia Dubno,none,2024-01-17,Ballet
Steps,09:00:00,Open Yoga For Dancers,Dober,none,2024-01-17,Additional Disciplines
BDC,09:00:00,Beg Lyrical,Emily Bufferd,none,2024-01-17,Contemporary/Modern
Peridance,09:00:00,Open Yoga,Sarah Iguchi,none,2024-01-17,Additional Disciplines
Steps,09:00:00,Beg Ballet,Sullivan,none,2024-01-17,Ballet
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2024-01-17,Ballet
Peridance,09:30:00,Open Body Maintenance Training,Roukijah “NutellaK” Rooks,none,2024-01-17,Additional Disciplines
Steps,09:45:00,Int/Adv Pro Ballet,Hawk,none,2024-01-17,Ballet
Steps,10:00:00,Adv/Int Ballet,Loh,none,2024-01-17,Ballet
Gibney,10:00:00,Contemp 2Nd Best Dance Company At 280,Hannah Garner,none,2024-01-17,Contemporary/Modern
Mark Morris,10:00:00,Adv Ballet,Kelly *Slough,none,2024-01-17,Ballet
Steps,10:00:00,Adv/Beg Tap,Ponza,none,2024-01-17,Tap
Peridance,10:00:00,Adv Contemp | Guest Class,Mike Tyus & Luca Renzi,none,2024-01-17,Contemporary/Modern
Gibney,10:00:00,Pro Ballez,Katy Pyle,none,2024-01-17,Ballet
Gibney,10:00:00,Contemp At 280,Shane Larson,none,2024-01-17,Contemporary/Modern
Peridance,10:00:00,Open Barre À Terre,Anabella Lenzu,none,2024-01-17,Ballet
Taylor School,10:00:00,Professional Level Taylor Modern,Orion Duckstein (3),none,2024-01-17,Contemporary/Modern
Steps,10:00:00,Open Pilates,Ross,none,2024-01-17,Additional Disciplines
BAE,10:00:00,Beg Ballet,Ginger Thatcher (13),none,2024-01-17,Ballet
Peridance,10:00:00,Adv Ballet,Nick Korkos (1),none,2024-01-17,Ballet
Mark Morris,10:15:00,Cunningham Technique Open Class,Jennifer Goggans *Cunningham  (1),none,2024-01-17,Contemporary/Modern
BAE,10:30:00,Intro To Ballet,Shirley Bassat,none,2024-01-17,Ballet
BDC,10:30:00,Basic Theater,Melodye Redding,none,2024-01-17,Theater
BDC,10:30:00,Adv Beg Hip-Hop,Paolo Slice Penala,none,2024-01-17,Street/Choreography
BDC,10:30:00,Adv Beg Tap,Dre Torres,none,2024-01-17,Tap
Gibney,10:30:00,Bartenieff Fundamentals At 280,Alexandra Beller,none,2024-01-17,Additional Disciplines
BDC,10:30:00,Int Ballet,Deanna Doyle,none,2024-01-17,Ballet
BDC,10:30:00,Int Jazz,Adam Wedesky,none,2024-01-17,Jazz
Steps,10:45:00,Adv/Beg Ballet,Sullivan,none,2024-01-17,Ballet
Steps,11:00:00,Adv/Beg Jazz,Lobel,none,2024-01-17,Jazz
BDC,11:00:00,Ed Dept Company Ballet,ProSem Master,none,2024-01-17,Ballet
Steps,11:00:00,Rommett Floor Barre,Moccia,none,2024-01-17,Ballet
Ballet Arts,11:00:00,Int Ballet,Kenny Larson,none,2024-01-17,Ballet
Peridance,11:30:00,Beg Ballet,Martha Chapman,none,2024-01-17,Ballet
Steps,11:30:00,Adv Pro Ballet,Bielski,none,2024-01-17,Ballet
Peridance,11:30:00,Int Broadway Jazz,Sue Samuels,none,2024-01-17,Theater
Peridance,11:30:00,Adv Ballet,Michelle Thompson (2),none,2024-01-17,Ballet
BAE,11:30:00,Adv Beg Ballet,Ginger Thatcher (15),none,2024-01-17,Ballet
Peridance,11:30:00,Int Contemp,Marijke Eliasberg,none,2024-01-17,Contemporary/Modern
Steps,11:45:00,Adv/Int Ballet,Angelova (1),none,2024-01-17,Ballet
Steps,11:45:00,Basic Tap,Kameda,none,2024-01-17,Tap
Steps,12:00:00,Beg Tap,Goodson,none,2024-01-17,Tap
BDC,12:00:00,Adv Beg Theater,Ian Klein,none,2024-01-17,Theater
Ailey,12:00:00,Zumba Fitness,Will Negrillo,none,2024-01-17,Additional Disciplines
BDC,12:00:00,Beg Theater Tap,Doug Shankman,none,2024-01-17,Tap
BAE,12:00:00,Int Ballet,Stephanie Godino,none,2024-01-17,Ballet
BAE,12:00:00,Basic Beg Ballet,Shirley Bassat,none,2024-01-17,Ballet
Gibney,12:00:00,Simonson Jazz,Teresa Perez Ceccon,none,2024-01-17,Jazz
BDC,12:00:00,Beg Jazz Funk,Bo Belza (1),none,2024-01-17,Street/Choreography
BDC,12:00:00,Adv Beg Contemp Lyrical,Tracie Stanfield,none,2024-01-17,Contemporary/Modern
BDC,12:00:00,Adv Beg Ballet,Natalya Stavro,none,2024-01-17,Ballet
Mark Morris,12:10:00,Contemp Simonson Technique,Laurie *De Vito,none,2024-01-17,Contemporary/Modern
Gibney,12:30:00,Movement Research At 280,Jimena Paz,none,2024-01-17,Additional Disciplines
BDC,12:30:00,Ed Dept Company Ballet,ProSem Master,none,2024-01-17,Ballet
Steps,12:30:00,Adv/Beg Pointe,Sullivan,none,2024-01-17,Ballet
