Studio,Start time,Classes,Instructor,Sign up
BAE,08:00:00,Mat Pilates Class,Phoebe Higgins,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7903&classDate=11/27/2023&clsLoc=1
BAE,09:00:00,Adv Beg Ballet,Julia Dubno,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7969&classDate=11/27/2023&clsLoc=1
BAE,10:30:00,Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7954&classDate=11/27/2023&clsLoc=1
BAE,12:00:00,Basic Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7939&classDate=11/27/2023&clsLoc=1
BAE,18:00:00,Int Ballet,Ginger Thatcher,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7991&classDate=11/27/2023&clsLoc=1
BAE,19:15:00,Basic Beg Ballet,Anne Kelly,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7941&classDate=11/27/2023&clsLoc=1
BAE,19:45:00,Stretch & Strengthen,Julie Voshell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7917&classDate=11/27/2023&clsLoc=1
BAE,09:15:00,Adv Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7972&classDate=11/28/2023&clsLoc=1
BAE,10:00:00,Mat Pilates Class,Ashley Carter,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7905&classDate=11/28/2023&clsLoc=1
BAE,11:30:00,Int Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7992&classDate=11/28/2023&clsLoc=1
BAE,12:00:00,Beg Ballet,Justin Sherwood,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7956&classDate=11/28/2023&clsLoc=1
BAE,19:00:00,Int Ballet,Julie Voshell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7993&classDate=11/28/2023&clsLoc=1
BAE,19:30:00,Basic Beg Ballet,Ashley Talluto,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7943&classDate=11/28/2023&clsLoc=1
BAE,09:00:00,Adv Beg Ballet,Julia Dubno,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7974&classDate=11/29/2023&clsLoc=1
BAE,12:00:00,Basic Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7944&classDate=11/29/2023&clsLoc=1
BAE,18:00:00,Int Ballet,Stephanie Godino,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8029&classDate=11/29/2023&clsLoc=1
BAE,19:15:00,Beg Contemp,Ashley Carter,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7963&classDate=11/29/2023&clsLoc=1
BAE,19:30:00,Beg Ballet,William Waldinger,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7959&classDate=11/29/2023&clsLoc=1
BAE,09:15:00,Adv Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7977&classDate=11/30/2023&clsLoc=1
BAE,11:00:00,Floor Barre,Hope Ruth,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7919&classDate=11/30/2023&clsLoc=1
BAE,11:30:00,Int Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7996&classDate=11/30/2023&clsLoc=1
BAE,12:00:00,Beg Ballet,Julie Voshell (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7960&classDate=11/30/2023&clsLoc=1
BAE,19:30:00,Int Ballet,Ginger Thatcher,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7997&classDate=11/30/2023&clsLoc=1
BAE,19:30:00,Basic Beg Ballet,Julie Voshell (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7947&classDate=11/30/2023&clsLoc=1
BAE,09:00:00,Adv Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7980&classDate=12/1/2023&clsLoc=1
BAE,10:00:00,Mat Pilates Class,Ashley Carter,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7906&classDate=12/1/2023&clsLoc=1
BAE,11:30:00,Int Ballet,Elizabeth Walker,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7998&classDate=12/1/2023&clsLoc=1
BAE,19:30:00,Adv Beg Ballet,Julie Voshell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7981&classDate=12/1/2023&clsLoc=1
BAE,19:45:00,Intro To Ballet,Ginger Thatcher (6),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7935&classDate=12/1/2023&clsLoc=1
BAE,10:00:00,Mat Pilates Class,Courtney Conner,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7907&classDate=12/2/2023&clsLoc=1
BAE,11:00:00,Beg Ballet,Stephanie Rae Williams,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7961&classDate=12/2/2023&clsLoc=1
BAE,14:00:00,Int Ballet,Ginger Thatcher (8),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8000&classDate=12/2/2023&clsLoc=1
BAE,16:00:00,Pointe Class,Julie Voshell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7921&classDate=12/2/2023&clsLoc=1
BAE,10:00:00,Adv Beg Ballet,Ginger Thatcher,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7983&classDate=12/3/2023&clsLoc=1
BAE,11:00:00,Mat Pilates Class,Courtney Conner,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7908&classDate=12/3/2023&clsLoc=1
BAE,11:30:00,Int Ballet,Ginger Thatcher,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=8001&classDate=12/3/2023&clsLoc=1
BAE,12:00:00,Intro To Ballet,Lorna Zawacki,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7937&classDate=12/3/2023&clsLoc=1
BAE,13:00:00,Basic Beg Ballet,Ashley Talluto (10),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7951&classDate=12/3/2023&clsLoc=1
