Studio,Start time,Sign up,Classes,Teacher,Room,Duration
Ballet Arts,9:00 am  EDT,none,VIRTUAL: Pilates / Stretch,Charmaine Trotman-Shumantov,Ballet Arts Virtual 3,1 hour & 30 minutes
Ballet Arts,11:00 am  EDT,none,VIRTUAL: INTERMEDIATE Ballet,Simon Kazantsev,BALLET Arts - VIRTUAL STUDIO,1 hour & 30 minutes
Ballet Arts,12:30 pm  EDT,none,VIRTUAL: ADVANCED BEGINNER Ballet,Noriko Hara,BALLET Arts - VIRTUAL STUDIO,1 hour & 30 minutes
Ballet Arts,2:30 pm  EDT,none,VIRTUAL: BALLET OPEN LEVEL,Yuka Kawazu,BALLET Arts - VIRTUAL STUDIO,1 hour & 30 minutes
