Studio,Time,Classes,Instructor,Sign up,Date,Style
BAE,09:00:00,Adv Beg Ballet,Julia Dubno,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7847&classDate=8/30/2023&clsLoc=1,2023-08-30,Ballet
BDC,09:00:00,Itp Closed Class,ITP Master Class,none,2023-08-30,Additional Disciplines
BAE,09:00:00,Intro To Ballet,William Waldinger,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7801&classDate=8/30/2023&clsLoc=1,2023-08-30,Ballet
Mark Morris,09:30:00,Open Level Pilates,Ellie Kusner,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=29&classId=3545&classDate=8/30/2023&clsLoc=1,2023-08-30,Additional Disciplines
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2289&classDate=8/30/2023&clsLoc=1,2023-08-30,Ballet
BDC,10:00:00,Beg Lyrical,Emily Bufferd,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17734&classDate=8/30/2023&clsLoc=1,2023-08-30,Contemporary/Modern
BDC,10:00:00,Adv Beg Hip-Hop,Paolo Slice Penala,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17526&classDate=8/30/2023&clsLoc=1,2023-08-30,Street/Choreography
BDC,10:00:00,Adv Beg Tap,Mike Camire (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17663&classDate=8/30/2023&clsLoc=1,2023-08-30,Tap
Peridance,10:00:00,Int Contemp,Brandon Coleman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=4301&classDate=8/30/2023&clsLoc=1,2023-08-30,Contemporary/Modern
Mark Morris,10:00:00,Adv Ballet,Kelly Slough,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=4991&classDate=8/30/2023&clsLoc=1,2023-08-30,Ballet
BDC,10:00:00,Basic Theater,Morgan Rose,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17510&classDate=8/30/2023&clsLoc=1,2023-08-30,Theater
Gibney,10:00:00,Contemp At 280,Jesse Obremski,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12871&classDate=8/30/2023&clsLoc=1,2023-08-30,Contemporary/Modern
Gibney,10:00:00,Contemp,Cancelled Today,none,2023-08-30,Contemporary/Modern
Gibney,10:00:00,Pro Level Ballet,Aaron Loux,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12573&classDate=8/30/2023&clsLoc=1,2023-08-30,Ballet
Peridance,10:00:00,Adv Ballet,Igal Perry,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5459&classDate=8/30/2023&clsLoc=1,2023-08-30,Ballet
Peridance,10:00:00,Open Barre À Terre,Anabella Lenzu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=73&classId=5260&classDate=8/30/2023&clsLoc=1,2023-08-30,Ballet
Mark Morris,10:15:00,Cunningham Technique Open Class,Alan Good *Cunningham  (9),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=5059&classDate=8/30/2023&clsLoc=1,2023-08-30,Contemporary/Modern
Gibney,10:30:00,Bartenieff Fundamentals At 280,Curtis Stedge,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12574&classDate=8/30/2023&clsLoc=1,2023-08-30,Additional Disciplines
BDC,10:30:00,Int Ballet,Jamie Salmon,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17644&classDate=8/30/2023&clsLoc=1,2023-08-30,Ballet
Ballet Arts,11:00:00,Int Ballet,Kenny Larson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2419&classDate=8/30/2023&clsLoc=1,2023-08-30,Ballet
Peridance,11:30:00,Int Contemp,Marijke Eliasberg,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5509&classDate=8/30/2023&clsLoc=1,2023-08-30,Contemporary/Modern
Peridance,11:30:00,Adv Ballet,Yinet Fernández (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5378&classDate=8/30/2023&clsLoc=1,2023-08-30,Ballet
Peridance,11:30:00,Beg Ballet,Martha Chapman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5365&classDate=8/30/2023&clsLoc=1,2023-08-30,Ballet
BDC,11:30:00,Adv Beg Contemp Lyrical,Tracie Stanfield,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17026&classDate=8/30/2023&clsLoc=1,2023-08-30,Contemporary/Modern
BAE,11:30:00,Basic Beg Ballet,Shirley Bassat,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7892&classDate=8/30/2023&clsLoc=1,2023-08-30,Ballet
BDC,11:30:00,Beg Jazz Funk,Chio,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17038&classDate=8/30/2023&clsLoc=1,2023-08-30,Street/Choreography
BDC,11:30:00,Beg Theater,Marjorie Failoni,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17530&classDate=8/30/2023&clsLoc=1,2023-08-30,Theater
Peridance,11:30:00,Int Broadway Jazz,Sarah Wolff (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=5484&classDate=8/30/2023&clsLoc=1,2023-08-30,Theater
BDC,11:30:00,Basic Tap,Mike Camire (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17575&classDate=8/30/2023&clsLoc=1,2023-08-30,Tap
BDC,12:00:00,Adv Beg Ballet,Natalya Stavro,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17540&classDate=8/30/2023&clsLoc=1,2023-08-30,Ballet
Gibney,12:00:00,Simonson Jazz,Leann Gioia,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12575&classDate=8/30/2023&clsLoc=1,2023-08-30,Jazz
BDC,12:00:00,All Levels Pilates,Joy Karley,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17566&classDate=8/30/2023&clsLoc=1,2023-08-30,Additional Disciplines
Mark Morris,12:10:00,Contemp Simonson Technique,Laurie De Vito,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=4934&classDate=8/30/2023&clsLoc=1,2023-08-30,Contemporary/Modern
Gibney,12:30:00,Movement Research At 280,Antonio Ramos,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=12687&classDate=8/30/2023&clsLoc=1,2023-08-30,Additional Disciplines
BDC,13:00:00,Int Theater,Ross Thompson (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17553&classDate=8/30/2023&clsLoc=1,2023-08-30,Theater
Peridance,13:00:00,Int Ballet,Billy Blanken,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=5418&classDate=8/30/2023&clsLoc=1,2023-08-30,Ballet
Ballet Arts,13:00:00,Int Ballet,Anna Fateeva (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=1123&classDate=8/30/2023&clsLoc=1,2023-08-30,Ballet
Peridance,13:00:00,Beg Horton,Katrina Perrin (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=55&classId=5545&classDate=8/30/2023&clsLoc=1,2023-08-30,Contemporary/Modern
Peridance,13:00:00,Adv Contemp Floorwork,Marija Obradovic,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6147&classDate=8/30/2023&clsLoc=1,2023-08-30,Contemporary/Modern
BDC,13:00:00,Adv Beg Jazz,Sheila Barker,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17972&classDate=8/30/2023&clsLoc=1,2023-08-30,Jazz
BDC,13:00:00,Beg Tap,Jason E. Bernard (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17050&classDate=8/30/2023&clsLoc=1,2023-08-30,Tap
BDC,13:00:00,Basic Hip-Hop,Geheny Rivera,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17544&classDate=8/30/2023&clsLoc=1,2023-08-30,Street/Choreography
BDC,13:30:00,Int Contemp,Emily Greenwell,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17974&classDate=8/30/2023&clsLoc=1,2023-08-30,Contemporary/Modern
BDC,13:30:00,Beg Ballet,Joy Karley,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17564&classDate=8/30/2023&clsLoc=1,2023-08-30,Ballet
Brickhouse,13:30:00,Contemp Int,Rae-ann Thomas,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7714&classDate=8/30/2023&clsLoc=1,2023-08-30,Contemporary/Modern
Gibney,14:00:00,Contemp Floorwork,Dual Rivet,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12581&classDate=8/30/2023&clsLoc=1,2023-08-30,Contemporary/Modern
