Studio,Start time,Sign up,Classes,Teacher,Location,Duration
Steps on Broadway,12:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084596&classDate=9/15/2023&clsLoc=1,Virtual 90 Beg/Int Jazz,Diniz (4),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084946&classDate=9/15/2023&clsLoc=1,Virtual 90 Int Jazz,"Sayampol, Plu",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,3:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147086087&classDate=9/15/2023&clsLoc=1,Virtual 90 Adv/Int Jazz,Abbott,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,11:15 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147083154&classDate=9/15/2023&clsLoc=1,Virtual 90 Adv/Beg Contemporary Modern,"Reed, B.",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087439&classDate=9/15/2023&clsLoc=1,Virtual 90 Basic Graham Based Modern,Poulis,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,4:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084449&classDate=9/15/2023&clsLoc=1,Virtual 90 Int Modern/Horton,Maffei,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087887&classDate=9/15/2023&clsLoc=1,Virtual Spotlight: Int/Adv Commercial Hip Hop,Edmondson,Steps on Broadway,2 hours
Steps on Broadway,6:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084884&classDate=9/15/2023&clsLoc=1,Virtual 90 Open Hip Hop,Greene,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,8:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087894&classDate=9/15/2023&clsLoc=1,Virtual 90 Open Street Styles,Lopez,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147082579&classDate=9/15/2023&clsLoc=1,Virtual 60 Ballet Workout,Stephan,Steps on Broadway,1 hour
Steps on Broadway,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147087916&classDate=9/15/2023&clsLoc=1,Virtual 60 Pilates Mat,Kreichman (5),Steps on Broadway,1 hour
Steps on Broadway,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147085062&classDate=9/15/2023&clsLoc=1,Virtual 60 Lastics Stretch,Scholz (6),Steps on Broadway,1 hour
Steps on Broadway,5:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147084878&classDate=9/15/2023&clsLoc=1,Virtual 60 Pilates Mat,"Carpenter, M.",Steps on Broadway,1 hour
Steps on Broadway,11:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084705&classDate=9/15/2023&clsLoc=1,Virtual 90 Adv/Beg Broadway Tap,Black,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,12:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084707&classDate=9/15/2023&clsLoc=1,Virtual 90 Int Broadway Tap,Black,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082414&classDate=9/15/2023&clsLoc=1,Virtual 90 Int/Adv Rep Tap,Schwab,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082418&classDate=9/15/2023&clsLoc=1,Virtual 90 Int Tap,Galganni,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084671&classDate=9/15/2023&clsLoc=1,Virtual 90 Beg Tap,Ohr,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082622&classDate=9/15/2023&clsLoc=1,Virtual 90 Adv Tap,Grant,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087711&classDate=9/15/2023&clsLoc=1,Virtual 90 Int Theater Dance,Culbreath,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084914&classDate=9/15/2023&clsLoc=1,Virtual 90 Adv/Int Theater Jazz,"Sullivan, S.",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,2:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084880&classDate=9/15/2023&clsLoc=1,Virtual 90 Beg Theater Dance,"Frazier, R.",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147086901&classDate=9/15/2023&clsLoc=1,Virtual 90 Int Theater Jazz,Harmon,Steps on Broadway,1 hour & 30 minutes
