Studio,Start time,,Class Schedule,Instructor,Studio,Duration
Ailey Studios,9:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146824946&classDate=12/6/2023&clsLoc=1,ONLINE: Vinyasa Yoga,Pilin Anice,none,1 hour
Ailey Studios,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146824938&classDate=12/6/2023&clsLoc=1,ONLINE: Beginner Contemporary,Linda Celeste Sims,none,1 hour &30 minutes
Ailey Studios,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146824954&classDate=12/6/2023&clsLoc=1,ONLINE: Zumba,Mike Gomez,none,1 hour
