Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8588&classDate=10/23/2023&clsLoc=1,In-StudioNJ: Do Not Touch | MISAMO (Part 4),Maylin Ramos,Fort Lee Studio 1,1 hour & 20 minutes
ILoveDance,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8607&classDate=10/23/2023&clsLoc=1,In-StudioNJ: New Dance | XG (Part 4),Min Seon Kim,Fort Lee Studio 1,1 hour & 20 minutes
