Studio,Start time,,Classes,Teacher,Duration
Brickhouse,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=8012&classDate=2/22/2024&clsLoc=1,Contemporary Fusion (Int),Danielle Russo,1 hour &30 minutes
Brickhouse,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=8003&classDate=2/22/2024&clsLoc=1,Pop Up - Hip Hop,David Thomas,1 hour &30 minutes
Brickhouse,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=8004&classDate=2/22/2024&clsLoc=1,Pop Up - Heels,Dan Lai,1 hour &30 minutes
