Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9143&classDate=2/22/2024&clsLoc=1,In-StudioQ: DASH | NMIXX (Part 3),Winnie Chung,Flushing,1 hour &20 minutes
ILoveDance,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9242&classDate=2/22/2024&clsLoc=1,In-StudioQ: Love 119 | RIIZE (Part 3),Christina Ryu,none,1 hour &20 minutes
