Studio,Start time,,Classes,Teacher,Duration
Hive NJ,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2350&classDate=2/22/2024&clsLoc=1,Beginner Hip-hop (Adults 17+),Jaqui Angulo,1 hour &15 minutes
Hive NJ,8:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2351&classDate=2/22/2024&clsLoc=1,Beginner Hip-hop (Adults 17+),Katrina Endozo,1 hour &15 minutes
