Studio,Start time,Sign up,Classes,Teacher,Location,Duration
Steps on Broadway,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147083041&classDate=9/11/2023&clsLoc=1,Virtual 90 Int Jazz,Cornish,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084643&classDate=9/11/2023&clsLoc=1,Virtual 90 Int Jazz,"Lee, A.",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,6:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087130&classDate=9/11/2023&clsLoc=1,Virtual 90 Adv/Int Jazz,Harvie,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082333&classDate=9/11/2023&clsLoc=1,Virtual 90 Adv/Beg Jazz,"Sayampol, Plu",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,8:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084793&classDate=9/11/2023&clsLoc=1,Virtual 90 Int/Adv Commercial Jazz,"Williams, Robyn (3)",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087438&classDate=9/11/2023&clsLoc=1,Virtual 90 Basic Graham Based Modern,Poulis,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087191&classDate=9/11/2023&clsLoc=1,Virtual Spotlight: Int Broadway Tap,Skinner,Steps on Broadway,2 hours
Steps on Broadway,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087946&classDate=9/11/2023&clsLoc=1,Virtual Spotlight: Int/Adv Theater Fusion,Richey,Steps on Broadway,2 hours
Steps on Broadway,6:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084886&classDate=9/11/2023&clsLoc=1,Virtual 90 Open Hip Hop,Greene,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,9:15 am  EDT,none,Virtual 60 Gyrokinesis,Cancelled Today,Steps on Broadway,1 hour
Steps on Broadway,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147082580&classDate=9/11/2023&clsLoc=1,Virtual 60 Ballet Workout,Stephan,Steps on Broadway,1 hour
Steps on Broadway,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147087915&classDate=9/11/2023&clsLoc=1,Virtual 60 Pilates Mat,Shapiro (4),Steps on Broadway,1 hour
Steps on Broadway,1:30 pm  EDT,none,Virtual 60 Lastics Stretch,Cancelled Today,Steps on Broadway,1 hour
Steps on Broadway,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082316&classDate=9/11/2023&clsLoc=1,Virtual 90 Beg Tap,Goodson,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,12:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087873&classDate=9/11/2023&clsLoc=1,Virtual 90 Basic Tap,Burtis,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082322&classDate=9/11/2023&clsLoc=1,Virtual 90 Adv/Beg Tap,Goodson,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,2:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087871&classDate=9/11/2023&clsLoc=1,Virtual 90 Int Tap,Burtis,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,3:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082386&classDate=9/11/2023&clsLoc=1,Virtual 90 Basic Tap,Goodson,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,5:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084896&classDate=9/11/2023&clsLoc=1,Virtual 90 Int Broadway Tap,Gardner,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147085055&classDate=9/11/2023&clsLoc=1,Virtual 90 Adv/Beg Tap,Almaguer (5),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,12:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147086237&classDate=9/11/2023&clsLoc=1,Virtual 90 Beg Theater Jazz,Resavy,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147085705&classDate=9/11/2023&clsLoc=1,Virtual 90 Int/Adv Theater Jazz,Mattox (6),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,3:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147086140&classDate=9/11/2023&clsLoc=1,Virtual 90 Int/Adv Theater Jazz,Assor,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084592&classDate=9/11/2023&clsLoc=1,Virtual 90 Adv/Beg Theater Jazz,"Frazier, R. (7)",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,5:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147085309&classDate=9/11/2023&clsLoc=1,Virtual 90 Adv/Int Theater Jazz,Dolan,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147085668&classDate=9/11/2023&clsLoc=1,Virtual 90 Open Afro'Dance,Kaba,Steps on Broadway,1 hour & 30 minutes
