Studio,Start time,Sign up,Classes,Teacher,Duration
Sass Class,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=33&classId=402&classDate=9/11/2023&clsLoc=1,LIVESTREAM | Sass Foundations: Sexy Stilettos®,Emma,1 hour
Sass Class,7:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=33&classId=445&classDate=9/11/2023&clsLoc=1,LIVESTREAM | Sexy Stilettos®,Emma,1 hour
