Studio,Start time,Sign up,Classes,Instructor
Modega,5:00 PM EDT • (84 min),https://sutrapro.com/,Int./Adv. Choreography (canceled),Carlin Dixon
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/A1dIOVN1ZsdSQfdddTWT,All Levels Hip Hop,"Quilan ""Cue"" Arnold"
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/K93wrsGi1ApFmQixzlfA,Beg./Adv. Beginner Choreography,Cole McNamee
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/mrCfgWFN1TrZp3D5BBTR,All Levels Breaking,Static
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/jAvlLsIpWOAkBwaMvNX2,Int./Adv. Choreography,Esosa Oviasu
Modega,9:30 PM EDT • (120 min),https://sutrapro.com/modega/checkout/3y4zVA4y8oUIMERexUk5,Open Breaking Session,Static
