Studio,Start time,,Classes,Teacher,Duration
Cumbe Dance Center,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=4198&classDate=1/20/2024&clsLoc=1,Compas/Kompa Dance [All Levels],Julio Jean & Robenson Mathurin,1 hour &30 minutes
Cumbe Dance Center,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=4187&classDate=1/20/2024&clsLoc=1,Dunham Jazz [All Levels],Candice Michelle Franklin,2 hours
