Studio,Start time,Sign up,Classes,Instructor
Modega,5:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/sG6jzLAnwzYgEhR3te6I,Beg./Adv. Beg. House,Sabrina Kiamilev
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/O73WSGi6bt4fTgJ1rwZv,Adv. Beginner/Int. Choreography,Youran Lee
Modega,8:00 PM EST • (120 min),https://sutrapro.com/modega/checkout/LN3DZcPhMriXRQKMeJG8,Open Hip Hop Session,Kito Liao & Minh Nguyen & Liam Lynch
