Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,1:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9051&classDate=1/20/2024&clsLoc=1,In-StudioQ: Crazy Form | ATEEZ (Part 3),Maylin Ramos,Flushing,1 hour &20 minutes
ILoveDance,2:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=9041&classDate=1/20/2024&clsLoc=1,In-StudioQ: BORN TO BE | ITZY (Part 3),Winnie Chung,Flushing,1 hour &20 minutes
