Studio,Time,Classes,Instructor,Sign up,Date,Style
BAE,08:00:00,Mat Pilates Class,Phoebe Higgins,none,2024-01-29,Additional Disciplines
Steps,09:00:00,Beg Ballet,Kathy Sullivan,none,2024-01-29,Ballet
Mark Morris,09:00:00,Gaga/People,Doron Perk *GAGA  (1),none,2024-01-29,Contemporary/Modern
BDC,09:00:00,Basic Ballet,Michael Cusumano,none,2024-01-29,Ballet
BAE,09:00:00,Adv Beg Ballet,Julia Dubno,none,2024-01-29,Ballet
BDC,09:00:00,Basic Hip-Hop,Tweetboogie,none,2024-01-29,Street/Choreography
BDC,09:00:00,Adv Beg Contemp Jazz,Daniel Booda (1),none,2024-01-29,Contemporary/Modern
Mark Morris,09:00:00,Gyrokinesis,Alexandra *Berger,none,2024-01-29,Additional Disciplines
Steps,09:15:00,Gyrokinesis,Christa Thiesing,none,2024-01-29,Additional Disciplines
BDC,09:15:00,All Levels Yoga And Meditation,Lauren Marsaglia,none,2024-01-29,Additional Disciplines
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,none,2024-01-29,Ballet
Peridance,09:30:00,Open Body Maintenance Training,Roukijah “NutellaK” Rooks,none,2024-01-29,Additional Disciplines
Steps,09:45:00,Int/Adv Pro Ballet,Heather Hawk,none,2024-01-29,Ballet
Gibney,10:00:00,Contemp 2Nd Best Dance Company At 280,Hannah Garner,none,2024-01-29,Contemporary/Modern
BAE,10:00:00,Intro To Ballet,William Waldinger,none,2024-01-29,Ballet
Peridance,10:00:00,Adv Ballet,Igal Perry,none,2024-01-29,Ballet
Peridance,10:00:00,Int Contemp,Lorena Cobos (1),none,2024-01-29,Contemporary/Modern
Gibney,10:00:00,Adv Ballet,Elisa Clark,none,2024-01-29,Ballet
Mark Morris,10:00:00,Adv Ballet,Kelly *Slough,none,2024-01-29,Ballet
Steps,10:00:00,Adv/Int Ballet,Kate Loh,none,2024-01-29,Ballet
Steps,10:00:00,Rommett Floor Barre,Jodi Moccia,none,2024-01-29,Ballet
Peridance,10:00:00,Open Simonson Jazz,Leann Gioia,none,2024-01-29,Jazz
Taylor School,10:00:00,Professional Level Taylor Modern,Takehiro Ueyama (1),none,2024-01-29,Contemporary/Modern
Steps,10:15:00,Ballet Workout,Kate Stephan,none,2024-01-29,Ballet
Mark Morris,10:15:00,Cunningham Technique Open Class,Carol Teitelbaum *Cunningham  (2),none,2024-01-29,Contemporary/Modern
BDC,10:30:00,Beg Ballet,Michele Moreno,none,2024-01-29,Ballet
BDC,10:30:00,Beg Hip-Hop,Paolo Slice Penala,none,2024-01-29,Street/Choreography
BDC,10:30:00,Int Contemp,Blue,none,2024-01-29,Contemporary/Modern
