Studio,Start time,Classes,Instructor,Sign up
Ailey,18:00:00,Beg Ballet,Ronald Alexander (1),none
Ailey,18:00:00,Roa’S Pilates,LifeSpan Pilates,none
Ailey,18:30:00,Beg Hip-Hop,TweetBoogie,none
Ailey,18:30:00,Zumba Fitness,Will Negrillo,none
Ailey,19:00:00,Afro'Dance,Judith McCarty,none
Ailey,18:00:00,Hip Hop Cardio,Aaron Thomas (2),none
Ailey,18:30:00,Beg Contemp,Linda Celeste Sims,none
Ailey,18:30:00,Beg West African,Maguette Camara,none
Ailey,19:00:00,African,Janete Da Silva,none
Ailey,19:00:00,New Way Vogue,Rinor Zymberi,none
