Studio,Start time,Sign up,Classes,Teacher,Duration
Hive Dance NJ,2:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2230&classDate=9/17/2023&clsLoc=1,Beginner Hip-hop (Adults 17+),Dino Principe,1 hour & 15 minutes
Hive Dance NJ,3:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2234&classDate=9/17/2023&clsLoc=1,Adv/Beg Hip Hop Choreography (Adults 17+),Andrew Kim,1 hour & 15 minutes
Hive Dance NJ,5:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=2238&classDate=9/17/2023&clsLoc=1,Pop Up Workshop with Kevin Nierva,Kevin Nierva,1 hour & 30 minutes
