Studio,Start time,Sign up,Classes,Teacher,Pianist,Room,Duration
Ballet Academy East,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7869&classDate=8/18/2023&clsLoc=1,LIVE-STREAM Mat Pilates Class,Ashley Carter,none,none,1 hour
Ballet Academy East,11:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7818&classDate=8/18/2023&clsLoc=1,VIRTUAL Advanced Beginner - Intermediate Ballet,Ginger Thatcher,none,none,1 hour & 15 minutes
Ballet Academy East,1:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7817&classDate=8/18/2023&clsLoc=1,VIRTUAL Basic Beginner/Beginner Ballet,Brigid Boden (11),none,none,1 hour & 15 minutes
Ballet Academy East,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=7809&classDate=8/18/2023&clsLoc=1,LIVE-STREAM Introduction to Ballet,Stephanie Rae Williams,none,none,1 hour & 30 minutes
