Studio,Start time,Sign up,Classes,Instructor
Modega,2:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/eOW8upxnphxlfi995OsA,Intermediate Choreography,Ishita Mili
Modega,3:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/moEYSnvwbjnXHe0IFljM,Beginner Jersey Club,E Skilllz
Modega,5:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/F9oLkYN1DAy53a8Ut5ga,Beg./Adv. Beg. House,Hanying Ji
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/rQl1cMjyMR2goOh4hmLS,Adv. Beginner/Int.Choreography,Youran Lee
