Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8395&classDate=9/13/2023&clsLoc=1,Online: Killin Me Good | JIHYO (Part 2),Eunice Shin,none,1 hour & 20 minutes
ILoveDance,"7:30 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8380&classDate=9/13/2023&clsLoc=1,Online: Fast Forward | SOMI (Part 2),Maylin Ramos,none,1 hour & 20 minutes
