Studio,Start time,Classes,Instructor,Sign up
ILD Queens,12:00:00,Seven | Jung Kook Part 3,Ying Dong,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8267&classDate=8/19/2023&clsLoc=1
ILD Queens,13:30:00,Shhh | Kiss Of Life Part 3,Maylin Ramos,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8257&classDate=8/19/2023&clsLoc=1
ILD Queens,15:00:00,Super Shy | Newjeans Part 3,Winnie Chung,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8232&classDate=8/19/2023&clsLoc=1
