Studio,Start time,Classes,Instructor,Sign up
ILD NJ,18:00:00,In Bloom | Zb1 Part 5,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8216&classDate=9/1/2023&clsLoc=1
ILD NJ,19:30:00,Hip | Mamamoo One Day,Min Seon Kim,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8334&classDate=9/1/2023&clsLoc=1
