Studio,Start time,Classes,Instructor,Sign up
ILD Queens,16:45:00,Kids Kpop 8,Winnie Chung,none
ILD Queens,18:00:00,Eenie Meenie | Chung Ha Part 1,Winnie Chung,none
ILD Queens,19:30:00,One Spark | Twice Part 1,Eunice Shin,none
