Studio,Start time,,Classes,Teacher,Duration
Brickhouse,3:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=7719&classDate=3/22/2024&clsLoc=1,Street Jazz (Int/Adv),Marlon Santana (1),1 hour &30 minutes
Brickhouse,8:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=113&classId=8016&classDate=3/22/2024&clsLoc=1,Street Jazz (Int/Adv),Justin Desean,1 hour &30 minutes
