Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/b2VrZv9Myf37f1Wg5RC7,All Levels Hip Hop,"Quilan ""Cue"" Arnold"
Modega,6:30 PM EDT • (85 min),https://sutrapro.com/modega/checkout/fJblLwB3gQmjrguQD6bA,Beg./Adv. Beginner Choreography,Cole McNamee
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/MsWgLkzuRonVJ2qcd2UO,Int./Adv. Choreography,Esosa Oviasu
Modega,8:00 PM EDT • (85 min),https://sutrapro.com/modega/checkout/0w0Ll9vptjrzAn7RW9Eo,Beginner Breaking,Static
Modega,9:30 PM EDT • (120 min),https://sutrapro.com/modega/checkout/Hpc8t41KTnfApiRF5xMQ,"Open ""Modega"" Session",Static
