Studio,Start time,,Sessions,Teacher,Studio,Duration
Gibney,10:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=13204&classDate=3/11/2024&clsLoc=1,Ballet at 890,Aaron Loux,Gibney 890: Studio 5-2,1 hour &45 minutes
Gibney,10:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13136&classDate=3/11/2024&clsLoc=1,Contemporary with Brandon Coleman at 280,Brandon Coleman,Gibney 280: Studio C,1 hour &45 minutes
Gibney,10:00 am EDT,none,Contemporary: 2nd Best Dance Company at 280,Cancelled Today,none,1 hour &45 minutes
Gibney,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13042&classDate=3/11/2024&clsLoc=1,Embodiment through Dance Movement Therapy at 280,Jamie Yasgur,Gibney 280: Studio D,1 hour &45 minutes
Gibney,2:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=13154&classDate=3/11/2024&clsLoc=1,MELT Method at 280,Claudia Brown,Gibney 280: Studio D,1 hour &30 minutes
Gibney,4:00 pm EDT,none,Emergent Improvisation with Troy Ogilvie at 280 (MASKS REQUIRED),Cancelled Today,none,1 hour &45 minutes
Gibney,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=13161&classDate=3/11/2024&clsLoc=1,Beginner Ballez with MJ Markovitz at 890,MJ Markovitz,Gibney 890: Studio 5-2,1 hour &30 minutes
