Studio,Start time,Classes,Instructor,Sign up
Ailey,18:00:00,Beg Ballet,Yuka Kawazu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824657&classDate=10/19/2023&clsLoc=1
Ailey,18:00:00,Zumba Fitness,Diego Chauca,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824704&classDate=10/19/2023&clsLoc=1
Ailey,18:30:00,Beg West African,Maguette Camara,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824682&classDate=10/19/2023&clsLoc=1
Ailey,19:00:00,Beg Heels,Courtney Sauls,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824664&classDate=10/19/2023&clsLoc=1
Ailey,19:00:00,Beg Horton,Olivier Medus (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824675&classDate=10/19/2023&clsLoc=1
Ailey,18:00:00,Pilates Fusion,Diarra Cummings,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825511&classDate=10/19/2023&clsLoc=1
Ailey,18:30:00,Abs Beg Hip-Hop,Yancy Greene,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824641&classDate=10/19/2023&clsLoc=1
Ailey,19:00:00,Beg Contemp,Christopher Jackson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824660&classDate=10/19/2023&clsLoc=1
Ailey,19:00:00,Beg Hip-Hop,Jonathan Lee,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824671&classDate=10/19/2023&clsLoc=1
Ailey,19:30:00,Beg Broadway Dance,Matthew Johnson Harris,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825231&classDate=10/19/2023&clsLoc=1
