Studio,Start time,Classes,Instructor,Sign up
ILD Queens,18:00:00,New Dance | Xg Part 3,MJ Choi,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8511&classDate=10/19/2023&clsLoc=1
ILD Queens,19:30:00,Baggy Jeans | Nct U Part 3,Ying Dong,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=37&classId=8469&classDate=10/19/2023&clsLoc=1
