Studio,Start time,Sign up,Classes,Teacher,Studio,Duration
Broadway Dance Center,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18334&classDate=11/25/2023&clsLoc=1,IN-PERSON: Beg TAP with Mark Albrecht,Sheila Pomroy (3),Studio B,1 hour &30 minutes
Broadway Dance Center,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18632&classDate=11/25/2023&clsLoc=1,IN-PERSON: Adv CONTEMPORARY LYRICAL with Derek Piquette,Derek Piquette,Studio 3,1 hour &30 minutes
Broadway Dance Center,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18768&classDate=11/25/2023&clsLoc=1,IN-PERSON: All Levels RESTORATIVE MEDITATION with Sarah Simon Wolff,Sarah Simon Wolff,Studio 3,1 hour &15 minutes
Broadway Dance Center,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18310&classDate=11/25/2023&clsLoc=1,IN-PERSON: Int STREET JAZZ with Ness Martinez,Ness Martinez,Studio 5,1 hour &30 minutes
Broadway Dance Center,11:00 am EST,none,IN-PERSON: Adv Beg CONTEMPORARY JAZZ with Ashley Lynne King,Ashley Lynne King,Studio 4,1 hour &30 minutes
Broadway Dance Center,11:00 am EST,none,IN-PERSON: Beg JAZZ with Sheila Barker,Sheila Barker,Studio 5,1 hour &30 minutes
Broadway Dance Center,12:00 pm EST,none,IN-PERSON: Beg TAP with Dani Champagne,Canceled Today,none,1 hour &30 minutes
Broadway Dance Center,12:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18604&classDate=11/25/2023&clsLoc=1,IN-PERSON: Int Adv JAZZ TECHNIQUE with Harry Francis,Harry Francis,Studio 3,1 hour &30 minutes
Broadway Dance Center,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18723&classDate=11/25/2023&clsLoc=1,IN-PERSON: Adv Beg TAP with Sheila Pomroy,Sheila Pomroy,Studio B,1 hour &30 minutes
Broadway Dance Center,2:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18658&classDate=11/25/2023&clsLoc=1,IN-PERSON: Adv Beg THEATER with Brandon Kelly,Brandon Kelly,Studio A,1 hour &30 minutes
Broadway Dance Center,2:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18627&classDate=11/25/2023&clsLoc=1,IN-PERSON: Int CONTEMPORARY JAZZ with Mike Esperanza,Mike Esperanza,Studio 3,1 hour &30 minutes
Broadway Dance Center,3:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18751&classDate=11/25/2023&clsLoc=1,IN-PERSON: Beg CONTEMPORARY with Elodie Dufroux,Elodie Dufroux,Studio 4,1 hour &30 minutes
Broadway Dance Center,3:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18128&classDate=11/25/2023&clsLoc=1,IN-PERSON: Int JAZZ FUSION with Michelle Barber,Michelle Barber,Studio 5,1 hour &30 minutes
Broadway Dance Center,5:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18163&classDate=11/25/2023&clsLoc=1,IN-PERSON: Adv Beg JAZZ FUNK with Chio,Chio,Studio 3,1 hour &30 minutes
Broadway Dance Center,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18389&classDate=11/25/2023&clsLoc=1,IN-PERSON: All Levels AFRO'DANCE with Angel Kaba,Regine Bellinger (2),Studio A,1 hour &30 minutes
Broadway Dance Center,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18188&classDate=11/25/2023&clsLoc=1,IN-PERSON: Adv Beg HIP-HOP with Q,Chris Palacio (4),Studio 5,1 hour &30 minutes
Broadway Dance Center,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18291&classDate=11/25/2023&clsLoc=1,IN-PERSON: Int THEATER with Matthew Steffens,Matthew Steffens,Studio 4,1 hour &30 minutes
Broadway Dance Center,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18460&classDate=11/25/2023&clsLoc=1,IN-PERSON: Int CONTEMPORARY FUSION with Dexter Da Rocha,Dexter Da Rocha,Studio 4,1 hour &30 minutes
