Studio,Start time,Sign up,Classes,Teacher,Room,Duration
Ballet Arts,9:00 am EST,none,In Studio: PILATES / STRETCH,Charmaine Trotman-Shumantov,Ballet Arts STUDIO LIVE!,1 hour &30 minutes
Ballet Arts,11:00 am EST,none,IN-Studio: INTERMEDIATE Ballet,Karin Averty (1),Ballet Arts STUDIO LIVE!,1 hour &30 minutes
Ballet Arts,12:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2216&classDate=11/25/2023&clsLoc=1,IN-Studio: ADVANCED BEGINNER Ballet,Noriko Hara,Ballet Arts STUDIO LIVE!,1 hour &30 minutes
Ballet Arts,2:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2365&classDate=11/25/2023&clsLoc=1,IN-Studio: OPEN LEVEL BALLET,Yuka Kawazu,Ballet Arts STUDIO LIVE!,1 hour &30 minutes
