Studio,Start time,,Classes,Teacher,Duration
Sass Class,10:50 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=716&classDate=12/10/2023&clsLoc=1,Sass Foundations: Sexy Stilettos®,Sophia,1 hour
Sass Class,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=612&classDate=12/10/2023&clsLoc=1,Flirty Floorwork™,Sophia,1 hour
Sass Class,12:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=611&classDate=12/10/2023&clsLoc=1,Fierce Feminine® Hip-Hop,Mary,1 hour
Sass Class,1:10 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=784&classDate=12/10/2023&clsLoc=1,Sexy Stilettos®,Lia,1 hour
Sass Class,2:20 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=715&classDate=12/10/2023&clsLoc=1,Reggaeton,Jahaira,1 hour
