Studio,Start time,,Classes,Teacher,Duration
Hive NJ,2:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2304&classDate=12/10/2023&clsLoc=1,Beginner Hip-hop (Adults 17+),Maddie Jacob (2),1 hour &15 minutes
Hive NJ,3:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=2306&classDate=12/10/2023&clsLoc=1,Adv/Beg Hip Hop Choreography (Adults 17+),Andrew Kim,1 hour &15 minutes
