Studio,Start time,Sign up,Classes,Instructor
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/ODYpJRFCWumLKVRJj0R2,All Levels Hip Hop,"Quilan ""Cue"" Arnold"
Modega,6:30 PM EST • (85 min),https://sutrapro.com/modega/checkout/bEFevaO3Udu7CSVWsCAB,Beg./Adv. Beginner Choreography,Mikayla 'Gigi' Copper
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/tU6wBX9bxisX04I8lY8N,Int./Adv. Choreography,Esosa Oviasu
Modega,8:00 PM EST • (85 min),https://sutrapro.com/modega/checkout/3Yxy3cQxzG2m49IxcIno,All Levels Breaking,Static
Modega,9:30 PM EST • (120 min),https://sutrapro.com/modega/checkout/ZUtS1fNDn90G6KmXGoTw,"Open ""Modega"" Session",Static
