Studio,Start time,,Classes,Teacher,Duration
PMT House of Dance,1:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3518&classDate=12/10/2023&clsLoc=1,IN PERSON: Beginner Contemporary,Kaitlyn Dee Snyder,1 hour &30 minutes
PMT House of Dance,2:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3492&classDate=12/10/2023&clsLoc=1,IN PERSON: Basic Jazz,Camryn Graves,1 hour &30 minutes
PMT House of Dance,4:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3550&classDate=12/10/2023&clsLoc=1,IN PERSON: Beginner Ballet,Ci Diaz,1 hour &30 minutes
PMT House of Dance,5:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3414&classDate=12/10/2023&clsLoc=1,IN PERSON: Adv. Beg. Hip Hop,Devynn Brooks,1 hour &30 minutes
PMT House of Dance,7:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3415&classDate=12/10/2023&clsLoc=1,IN PERSON: Adv. Beg. Hip Hop Choreo,Shoshanna Babitt,1 hour &30 minutes
