Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8516&classDate=10/31/2023&clsLoc=1,Online: New Dance | XG (Part 5),MJ Choi,none,1 hour & 20 minutes
ILoveDance,"7:30 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8514&classDate=10/31/2023&clsLoc=1,Online: Back For More | TXT (Part 5),Ness Martinez,Flushing,1 hour & 20 minutes
