Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,6:10 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8816&classDate=12/19/2023&clsLoc=1,In-StudioM: Standing Next To You | JungKook (Part 3),Ying Dong,Manhattan,1 hour &20 minutes
ILoveDance,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6638&classDate=12/19/2023&clsLoc=1,In-StudioM: Kpop Diet Dance,DJ McIver,none,1 hour
ILoveDance,7:40 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8837&classDate=12/19/2023&clsLoc=1,In-StudioM: Drama | aespa (Part 3),Eunice Shin,Manhattan,1 hour &20 minutes
