Gibney 280,10:00:00,Contemp At 280,Lily Gelfand,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12888&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Peridance,10:00:00,Int Contemp,Brandon Coleman,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=4301&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
BDC,10:00:00,Beg Lyrical,Emily Bufferd,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17734&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Mark Morris,10:15:00,Cunningham Technique Open Class,Brandon Collwes *Cunningham  (5),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=5059&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Peridance,11:30:00,Int Contemp,Marijke Eliasberg,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=5509&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
BDC,11:30:00,Adv Beg Contemp Lyrical,Tracie Stanfield,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17026&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Gibney 280,12:00:00,Contemp/Modern,Oliver Steele,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12830&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Mark Morris,12:10:00,Contemp Simonson Technique,Laurie De Vito,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=4934&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Peridance,13:00:00,Beg Horton,Katrina Perrin (4),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=55&classId=5545&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Peridance,13:00:00,Adv Contemp Floorwork,Marija Obradovic,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6147&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
BDC,13:30:00,Int Lyrical,Shannon Atkins,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18086&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Gibney 280,14:00:00,Contemp Floorwork,Dual Rivet,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12581&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Steps,15:15:00,Adv/Int Contemp,Stone,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087099&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Steps,16:30:00,Int Contemp Jazz,"Edward, C. (5)",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085554&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
BDC,17:45:00,Int Contemp Jazz,Julia Kane,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17611&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Peridance,18:00:00,Int Contemp,Rachel Hettinger,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6217&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Gibney 280,18:00:00,Beg Contemp Dance,Félix Cruz,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12865&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Steps,18:15:00,Beg Modern/Horton,Perrin (11),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085560&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Gibney 280,18:30:00,Int/Adv Contemp/Simonson,Laurie DeVito,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=52&classId=12582&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Ailey,18:30:00,Beg Horton,Olivier Medus (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823685&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Steps,18:45:00,Int Contemp Lyrical,Stanfield,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087100&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Mark Morris,19:00:00,Gaga/People,Annie Rigney *GAGA  (6),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=28&classId=3513&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
BAE,19:00:00,Adv Beg Contemp,Ashley Carter,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7860&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Peridance,19:00:00,Beg Contemp Jazz,Patrick Garr (10),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=51&classId=5513&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Ailey,19:00:00,Beg Contemp,Linda Celeste Sims,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146823674&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
BDC,19:15:00,Int Adv Contemp Jazz,Nijawwon Matthews,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17696&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
PMT,19:35:00,Int Contemp Flow,Vive Khamsingsavath,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=59&classId=3389&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
Steps,20:00:00,Adv/Int Contemp Jazz,TBA (12),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=89&classId=2147087525&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
BDC,20:45:00,Int Contemp,alma Collective,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=17918&classDate=8/16/2023&clsLoc=1,2023-08-16,Contemporary/Modern
