Studio,Start time,Sign up,Classes,Teacher,Co-Teacher/Assistant,Musician,Duration
Mark Morris Dance,"12:00 pm  EST
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=114&classId=3572&classDate=11/7/2023&clsLoc=1,(Online) Beginner Modern,Claudia *McDonald (Mask Optional),none,none,1 hour & 30 minutes
Mark Morris Dance,1:00 pm  EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=148&classId=5548&classDate=11/7/2023&clsLoc=1,(Online) Movement for Older Bodies: Open Level Move & Flow,Yuhka Miura (4),none,none,1 hour
Mark Morris Dance,"7:00 pm  EST
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=114&classId=5248&classDate=11/7/2023&clsLoc=1,(Online) Intermediate Ballet,Ashley Tuttle (Masks Optional),none,none,1 hour & 30 minutes
