Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm  EST
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8715&classDate=11/7/2023&clsLoc=1,Online: Puppet Show | XG (Part 1),Maylin Ramos,none,1 hour & 20 minutes
ILoveDance,"7:30 pm  EST
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8671&classDate=11/7/2023&clsLoc=1,Online: Get A Guitar | RIIZE (Part 1),Ness Martinez,none,1 hour & 20 minutes
