Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm EDT
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9487&classDate=4/25/2024&clsLoc=1,Online: EENIE MEENIE | CHUNG HA (Part 4),Winnie Chung,none,1 hour &20 minutes
ILoveDance,"7:30 pm EDT
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9427&classDate=4/25/2024&clsLoc=1,Online: TAP | TAEYONG (Part 4),Ying Dong,none,1 hour &20 minutes
