Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8369&classDate=9/14/2023&clsLoc=1,Online: Cake | ITZY (Part 2),Winnie Chung,none,1 hour & 20 minutes
ILoveDance,"7:30 pm  EDT
    LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=8380&classDate=9/14/2023&clsLoc=1,Online: Fast Forward | SOMI (Part 2),Maylin Ramos,none,1 hour & 20 minutes
