Studio,Start time,Sign up,Classes,Teacher,Duration
Cumbe Dance Center,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=4005&classDate=8/18/2023&clsLoc=1,RabòdayFit [All Levels],Robenson Mathurin,1 hour & 15 minutes
Cumbe Dance Center,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=4123&classDate=8/18/2023&clsLoc=1,Batalá [All Levels],Batalá New York,1 hour & 30 minutes
