Studio,Start time,,Class Schedule,Instructor,Studio,Duration
Ailey Studios,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146826186&classDate=2/1/2024&clsLoc=1,ONLINE: Zumba,Diego Chauca,none,1 hour
Ailey Studios,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146826184&classDate=2/1/2024&clsLoc=1,ONLINE: West African,Maguette Camara,none,1 hour
