BAE,09:00:00,Adv Beg Ballet,Julia Dubno,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7843&classDate=9/11/2023&clsLoc=1,2023-09-11,Ballet
Steps,09:00:00,Beg Ballet,Sullivan,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147080412&classDate=9/11/2023&clsLoc=1,2023-09-11,Ballet
BAE,09:30:00,Intro To Ballet,William Waldinger,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7885&classDate=9/11/2023&clsLoc=1,2023-09-11,Ballet
BAE,09:30:00,Beg Ballet,Sean Kelly (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=7833&classDate=9/11/2023&clsLoc=1,2023-09-11,Ballet
Ballet Arts,09:30:00,Rise & Ballet!,Joan Liu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2288&classDate=9/11/2023&clsLoc=1,2023-09-11,Ballet
Peridance,09:30:00,Open Ballet,Greg Zane,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6724&classDate=9/11/2023&clsLoc=1,2023-09-11,Ballet
Steps,09:45:00,Int/Adv Pro Ballet,Fairchild (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087058&classDate=9/11/2023&clsLoc=1,2023-09-11,Ballet
Steps,10:00:00,Adv/Int Ballet,Loh (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087059&classDate=9/11/2023&clsLoc=1,2023-09-11,Ballet
Mark Morris,10:00:00,Adv Ballet,Mica Bernas *MMDG Dancer  (3),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=5521&classDate=9/11/2023&clsLoc=1,2023-09-11,Ballet
Gibney,10:00:00,Int/Adv Ballet,Elisa Clark,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=54&classId=12531&classDate=9/11/2023&clsLoc=1,2023-09-11,Ballet
