Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8452&classDate=9/6/2023&clsLoc=1,In-StudioNJ: ISTJ | NCT DREAM (Part 1),Ness Martinez,Fort Lee Studio 1,1 hour & 20 minutes
ILoveDance,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=38&classId=8444&classDate=9/6/2023&clsLoc=1,In-StudioNJ: Cake | ITZY (Part 1),Min Seon Kim,Fort Lee Studio 1,1 hour & 20 minutes
