Studio,Start time,,Classes,Teacher,Location,Duration
Steps on Broadway,6:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088203&classDate=3/4/2024&clsLoc=1,Virtual 90 Adv/Int Contemporary,Chris Jarosz,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088734&classDate=3/4/2024&clsLoc=1,Virtual Adv/Int Contemporary Master Class,Desmond Richardson,Steps on Broadway,2 hours
Steps on Broadway,11:45 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088691&classDate=3/4/2024&clsLoc=1,Virtual 90 Int/Adv Jazz Technique,Camden Loeser,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147083041&classDate=3/4/2024&clsLoc=1,Virtual 90 Int Jazz,Beau Harmon (2),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088027&classDate=3/4/2024&clsLoc=1,Virtual 90 Int Precision Jazz,Kenna Morris Garcia,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,3:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084643&classDate=3/4/2024&clsLoc=1,Virtual 90 Int Jazz,Adrian Lee,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,6:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087130&classDate=3/4/2024&clsLoc=1,Virtual 90 Adv/Int Jazz,Lisa Harvie,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082333&classDate=3/4/2024&clsLoc=1,Virtual 90 Adv/Beg Jazz,Plu Sayampol,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,8:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084793&classDate=3/4/2024&clsLoc=1,Virtual 90 Int/Adv Commercial Jazz,Jason Williams,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087438&classDate=3/4/2024&clsLoc=1,Virtual 90 Basic Graham Based Modern,Lindsay Poulis,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088990&classDate=3/4/2024&clsLoc=1,Virtual Spotlight: Int/Adv Tap,Luke Hickey,Steps on Broadway,2 hours
Steps on Broadway,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088868&classDate=3/4/2024&clsLoc=1,Virtual Spotlight: Adv/Int Theater Jazz,Katie Spelman,Steps on Broadway,2 hours
Steps on Broadway,6:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084886&classDate=3/4/2024&clsLoc=1,Virtual 90 Open Hip Hop,Yancy Greene,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,9:15 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147082307&classDate=3/4/2024&clsLoc=1,Virtual 60 Gyrokinesis,Christa Thiesing,Steps on Broadway,1 hour
Steps on Broadway,10:15 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147088750&classDate=3/4/2024&clsLoc=1,Virtual 60 Ballet Workout,Kate Stephan,Steps on Broadway,1 hour
Steps on Broadway,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147087915&classDate=3/4/2024&clsLoc=1,Virtual 60 Pilates Mat,Robin Powell,Steps on Broadway,1 hour
Steps on Broadway,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147085061&classDate=3/4/2024&clsLoc=1,Virtual 60 Lastics Stretch,Jaime Torres,Steps on Broadway,1 hour
Steps on Broadway,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147087981&classDate=3/4/2024&clsLoc=1,Virtual 60 Open Level Yoga,Devin Mae Conway,Steps on Broadway,1 hour
Steps on Broadway,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082316&classDate=3/4/2024&clsLoc=1,Virtual 90 Beg Tap,Germaine Goodson,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087873&classDate=3/4/2024&clsLoc=1,Virtual 90 Basic Tap,Sydney Burtis,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082322&classDate=3/4/2024&clsLoc=1,Virtual 90 Adv/Beg Tap,Germaine Goodson,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087871&classDate=3/4/2024&clsLoc=1,Virtual 90 Int Tap,Sydney Burtis,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,3:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082386&classDate=3/4/2024&clsLoc=1,Virtual 90 Basic Tap,Germaine Goodson,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,5:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147089029&classDate=3/4/2024&clsLoc=1,Virtual 90 Adv/Beg Broadway Tap,Danny Gardner,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147085055&classDate=3/4/2024&clsLoc=1,Virtual 90 Adv/Beg Tap,Tommy Wasiuta,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147086237&classDate=3/4/2024&clsLoc=1,Virtual 90 Beg Theater Jazz,Krystyna Resavy,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,3:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088440&classDate=3/4/2024&clsLoc=1,Virtual 90 Int/Adv Theater Jazz,Josh Assor,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084592&classDate=3/4/2024&clsLoc=1,Virtual 90 Adv/Beg Theater Jazz,John Leggio,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,5:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147085309&classDate=3/4/2024&clsLoc=1,Virtual 90 Adv/Int Theater Jazz,Courtney Darlington (3),Steps on Broadway,1 hour &30 minutes
