Studio,Start time,Sign up,Classes,Teacher,Room,Duration
Ballet Arts,11:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2221&classDate=8/20/2023&clsLoc=1,IN-Studio: INTERMEDIATE Ballet,Simon Kazantsev,Ballet Arts STUDIO LIVE!,1 hour & 30 minutes
Ballet Arts,12:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2219&classDate=8/20/2023&clsLoc=1,IN-Studio: INTERMEDIATE Ballet,Noriko Hara,Ballet Arts STUDIO LIVE!,1 hour & 30 minutes
Ballet Arts,2:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=29&classId=2328&classDate=8/20/2023&clsLoc=1,IN-Studio: POINTE CLASS (1 hour),Noriko Hara,Ballet Arts STUDIO LIVE!,1 hour
Ballet Arts,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2284&classDate=8/20/2023&clsLoc=1,IN-Studio: ADVANCED BEGINNER Ballet,Kenny Larson,Ballet Arts STUDIO LIVE!,1 hour & 30 minutes
Ballet Arts,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=23&classId=2399&classDate=8/20/2023&clsLoc=1,In-Studio: Missing Link Series,Richard Marsden,Ballet Arts STUDIO LIVE!,1 hour & 30 minutes
Ballet Arts,9:30 am  EDT,none,IN-Studio: ADVANCED BEGINNER Ballet,Cancelled Today,none,1 hour & 30 minutes
