Studio,Start time,Classes,Instructor,Sign up
BDC,12:00:00,Basic Ballet,Jessica Epting,none
BDC,15:30:00,Int Jazz Fusion,Michelle Barber,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18128&classDate=10/14/2023&clsLoc=1
BDC,17:00:00,Adv Beg Jazz Funk,J Lyn Thomas (1),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18163&classDate=10/14/2023&clsLoc=1
BDC,18:00:00,All Levels Afro'Dance,Angel Kaba,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18389&classDate=10/14/2023&clsLoc=1
BDC,18:30:00,Adv Beg Hip-Hop,Q,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18188&classDate=10/14/2023&clsLoc=1
BDC,20:00:00,Int Contemp Fusion,Dexter Da Rocha,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18460&classDate=10/14/2023&clsLoc=1
BDC,14:00:00,Adv Beg Jazz Fusion,Michelle Barber,none
BDC,16:30:00,Basic Tap,Yuka Kameda,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18473&classDate=10/14/2023&clsLoc=1
BDC,17:00:00,Beg Ballet,Erica Ratkovicz,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18214&classDate=10/14/2023&clsLoc=1
BDC,18:00:00,Beg Tap,Mark Albrecht,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18334&classDate=10/14/2023&clsLoc=1
BDC,18:30:00,Int Theater,Matthew Steffens,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18291&classDate=10/14/2023&clsLoc=1
BDC,20:00:00,Int Street Jazz,Ness Martinez,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18310&classDate=10/14/2023&clsLoc=1
