Studio,Start time,,Classes,Teacher,Studio,Duration
Broadway Dance Center,8:45 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19627&classDate=6/17/2024&clsLoc=1,IN-PERSON: Int CONTEMPORARY FUSION with Camryn Brothers,Camryn Brothers,Studio A,1 hour &30 minutes
Broadway Dance Center,9:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19685&classDate=6/17/2024&clsLoc=1,IN-PERSON: Beg HEELS with Courtney Sauls,Kayla Maria G (12),Studio 3,1 hour &30 minutes
Broadway Dance Center,9:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18673&classDate=6/17/2024&clsLoc=1,IN-PERSON: Adv Beg CONTEMPORARY JAZZ with Ashley Lynne King,Ashley Lynne King,Studio A,1 hour &30 minutes
Broadway Dance Center,9:15 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19533&classDate=6/17/2024&clsLoc=1,IN-PERSON: All Levels YOGA AND MEDITATION with Lauren Marsaglia,Lauren Marsaglia,Studio 2,1 hour &15 minutes
Broadway Dance Center,10:30 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19702&classDate=6/17/2024&clsLoc=1,IN-PERSON: Basic THEATER with Joey Tierno,Eliah James Furlong (1),Studio 3,1 hour &30 minutes
Broadway Dance Center,10:30 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19811&classDate=6/17/2024&clsLoc=1,IN-PERSON: Beg HIP-HOP with Paolo Penala,Paolo Slice Penala,Studio 5,1 hour &30 minutes
Broadway Dance Center,11:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19890&classDate=6/17/2024&clsLoc=1,IN-PERSON: All Levels PILATES with Linda Farrell,Linda Farrell,Studio 2,1 hour
Broadway Dance Center,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18112&classDate=6/17/2024&clsLoc=1,IN-PERSON: Adv Beg TAP with Jill Kenney,Jill Kenney,Studio B,1 hour &30 minutes
Broadway Dance Center,12:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19529&classDate=6/17/2024&clsLoc=1,IN-PERSON: Adv Beg BALLET with Natalya Stavro,Natalya Stavro,Studio A,1 hour &30 minutes
Broadway Dance Center,12:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=20933&classDate=6/17/2024&clsLoc=1,IN-PERSON: Int Adv STREET CONTEMPORARY FUSION with Jermaine Browne,Jermaine Browne,Studio 5,1 hour &30 minutes
Broadway Dance Center,1:45 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19862&classDate=6/17/2024&clsLoc=1,IN-PERSON: Basic BALLET with Erica Ratkovicz,Erica Ratkovicz,Studio 4,1 hour &30 minutes
Broadway Dance Center,1:45 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19479&classDate=6/17/2024&clsLoc=1,IN-PERSON: Beg JAZZ with Sheila Barker,Sheila Barker,Studio A,1 hour &30 minutes
Broadway Dance Center,2:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19788&classDate=6/17/2024&clsLoc=1,IN-PERSON: Adv Beg STREET JAZZ with Bo Belza,Bo Belza,Studio 2,1 hour &30 minutes
Broadway Dance Center,2:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19541&classDate=6/17/2024&clsLoc=1,IN-PERSON: Int CONTEMPORARY with Jaclyn Walsh,Jaclyn Walsh,Studio 3,1 hour &30 minutes
Broadway Dance Center,3:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19470&classDate=6/17/2024&clsLoc=1,IN-PERSON: Beg CONTEMPORARY with Eric Campros,Eric Campros,Studio 4,1 hour &30 minutes
Broadway Dance Center,3:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19603&classDate=6/17/2024&clsLoc=1,IN-PERSON: Int Adv JAZZ with Debbie Roshe,Debbie Roshe,Studio A,1 hour &30 minutes
Broadway Dance Center,3:45 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19714&classDate=6/17/2024&clsLoc=1,IN-PERSON: All Levels TUTTING with Billy Cohen,Billy Cohen,Studio 2,1 hour &30 minutes
Broadway Dance Center,5:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19641&classDate=6/17/2024&clsLoc=1,IN-PERSON: Adv Beg TURNS AND TECHNIQUE with Ali Koinoglou,Ali Koinoglou,Studio 4,1 hour &30 minutes
Broadway Dance Center,5:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19521&classDate=6/17/2024&clsLoc=1,IN-PERSON: Int TAP with Ray Hesselink,Ray Hesselink,Studio B,1 hour &30 minutes
Broadway Dance Center,5:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19578&classDate=6/17/2024&clsLoc=1,IN-PERSON: Int Adv STREET JAZZ with Kenichi Kasamatsu,Kenichi Kasamatsu,Studio 5,1 hour &30 minutes
Broadway Dance Center,7:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19858&classDate=6/17/2024&clsLoc=1,IN-PERSON: Adv Beg THEATER TAP with Danny Gardner,Maddie Rae Russo (8),Studio B,1 hour &30 minutes
Broadway Dance Center,7:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19574&classDate=6/17/2024&clsLoc=1,IN-PERSON: Basic BALLET with Sarah Simon Wolff,Sarah Simon Wolff,Studio 4,1 hour &30 minutes
Broadway Dance Center,7:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19535&classDate=6/17/2024&clsLoc=1,IN-PERSON: Adv Beg HIP-HOP/STREET STYLES with AntBoogie,AntBoogie,Studio 2,1 hour &30 minutes
Broadway Dance Center,7:15 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19548&classDate=6/17/2024&clsLoc=1,IN-PERSON: Int Adv STREET JAZZ with Keenan Cooks,Kenneth Herrera (10),Studio 5,1 hour &30 minutes
Broadway Dance Center,9:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19783&classDate=6/17/2024&clsLoc=1,IN-PERSON: Adv STREET STYLES with Jay Mills,TBA (11),Studio 5,1 hour &30 minutes
