Studio,Start time,Classes,Instructor,Sign up
ILD NJ,18:00:00,Eenie Meenie | Chung Ha Part 1,Winnie Chung,none
ILD NJ,19:30:00,One Spark | Twice Part 1,Maylin Ramos,none
