Studio,Start time,Classes,Instructor,Sign up
Gramercy,16:00:00,Int Contemp,saraika by Sara,unavailable
Gramercy,17:30:00,Int Lyrical R&B,hunter,unavailable
Gramercy,19:00:00,Int Choreo,Matthew,unavailable
