Studio,Start time,Classes,Instructor,Sign up
BDC,09:00:00,Adv Beg Contemp Jazz,Ashley Lynne King,none
BDC,09:15:00,All Levels Yoga And Meditation,Lauren Marsaglia,none
BDC,10:30:00,Basic Contemp,Blue,none
BDC,10:30:00,Beg Ballet,Michele Moreno,none
BDC,11:00:00,All Levels Pilates,Linda Farrell,none
BDC,12:00:00,Adv Beg Contemp Lyrical,Moriah Markowitz (1),none
BDC,12:00:00,Beg Hip-Hop,AntBoogie,none
BDC,13:30:00,Adv Beg Contemp,Jaclyn Walsh,none
BDC,13:30:00,Basic Tap,Brent McBeth,none
BDC,13:30:00,Int Theater,Lizz Picini,none
BDC,15:00:00,Adv Beg Street Jazz,Bo Belza,none
BDC,15:00:00,Beg Mechanics Of Tap,Ja'Bowen Dixon,none
BDC,16:30:00,Int Adv Theater,Chip Abbott,none
BDC,16:30:00,Beg Ballet,Deanna Doyle (5),none
BDC,16:30:00,Int Tap,Ray Hesselink,none
BDC,18:00:00,Adv Beg Theater,Josh Walden (6),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18168&classDate=10/2/2023&clsLoc=1
BDC,18:00:00,Beg Comm Jazz,Debbie Wilson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18130&classDate=10/2/2023&clsLoc=1
BDC,19:30:00,All Levels Burlesque Jazz,Tony Guerrero,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18225&classDate=10/2/2023&clsLoc=1
BDC,19:30:00,Basic Contemp Jazz,Stacie Webster,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18240&classDate=10/2/2023&clsLoc=1
BDC,19:30:00,Int Adv Street Jazz,Kenneth Herrera (7),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18278&classDate=10/2/2023&clsLoc=1
BDC,21:00:00,Beg Heels,Courtney Sauls,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18297&classDate=10/2/2023&clsLoc=1
BDC,09:00:00,Basic Ballet,Canceled Today,none
BDC,10:30:00,Adv Beg Hip-Hop,Paolo Slice Penala,none
BDC,10:30:00,Basic Theater,Morgan Rose,none
BDC,11:00:00,Ed Dept Audition Readiness,ProSem Master,none
BDC,12:00:00,Adv Beg Ballet,Natalya Stavro,none
BDC,12:00:00,Adv Beg Tap,Jill Kenney,none
BDC,12:00:00,Beg Theater,Katelin Zelon (2),none
BDC,12:30:00,Ed Dept Comm/Hip-Hop Class,ProSem Master,none
BDC,13:30:00,Basic Hip-Hop,Chris Palacio (3),none
BDC,13:30:00,Beg Jazz,Sheila Barker,none
BDC,15:00:00,Adv Beg Ballet,Deanna Doyle,none
BDC,15:00:00,Beg Contemp,Eric Campros,none
BDC,15:00:00,Int Adv Jazz,Debbie Roshe,none
BDC,16:30:00,Adv Beg Jumps And Turns,Eric Campros (4),none
BDC,16:30:00,Int Adv Hip-Hop,Canceled Today,none
BDC,18:00:00,Adv Beg Tap,Justin Boccitto,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18284&classDate=10/2/2023&clsLoc=1
BDC,18:00:00,Basic Ballet,Sarah Simon Wolff,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18381&classDate=10/2/2023&clsLoc=1
BDC,18:00:00,Int Adv Street Jazz,Kenichi Kasamatsu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18274&classDate=10/2/2023&clsLoc=1
BDC,19:30:00,All Levels Popping,Sun Kim,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18217&classDate=10/2/2023&clsLoc=1
BDC,19:30:00,Beg Street Jazz,Elodie Dufroux,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18355&classDate=10/2/2023&clsLoc=1
BDC,21:00:00,Adv Street Styles,Jay Mills,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18352&classDate=10/2/2023&clsLoc=1
BDC,21:00:00,Int Contemp Fusion,Kristalyn Gill (8),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18247&classDate=10/2/2023&clsLoc=1
