Studio,Start time,Classes,Instructor,Sign up
Peridance,09:30:00,Open Ballet,Greg Zane,none
Peridance,10:00:00,Adv Ballet,Igal Perry,none
Peridance,10:00:00,Int Contemp,Jordan Ryder,none
Peridance,10:00:00,Open Simonson Jazz,Cancelled Today,none
Peridance,11:30:00,Adv Contemp,Elisabetta Minutoli,none
Peridance,11:30:00,Beg Ballet,Martha Chapman,none
Peridance,11:30:00,Open Emergent Improvisation,Troy Ogilvie,none
Peridance,12:00:00,Open Yoga,Jana Hicks,none
Peridance,13:00:00,Adv Perforce Groove,Kendrick Samuel,none
Peridance,13:00:00,Int Ballet,Gabrielle Lamb,none
Peridance,13:00:00,Int Contemp,Jana Hicks,none
Peridance,13:00:00,Open Pilates,Yuki Hasegawa,none
Peridance,14:30:00,Beg Graham,Caterina Rago,none
Peridance,14:30:00,Int Ballet,Cancelled Today,none
Peridance,14:30:00,Int Contemp Floorwork | Guest Class,LajaMartin _,none
Peridance,14:30:00,Open House,Huu Rock (1),none
Peridance,14:30:00,Open Zena Rommett Floor-Barre,Cancelled Today,none
Peridance,16:00:00,Beg Found Of Hip Hop,TweetBoogie _,none
Peridance,16:00:00,Int Theater,Diego Funes,none
Peridance,17:30:00,Adv Comm Hip Hop,Joshua Johnson,none
Peridance,17:30:00,Int Contemp,Catie Leasca,none
Peridance,19:00:00,Adv Choreo,Bo Park,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5395&classDate=10/2/2023&clsLoc=1
Peridance,19:15:00,Beg Ballet,Greg Zane,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6792&classDate=10/2/2023&clsLoc=1
Peridance,19:15:00,Beg Hip Hop,Will Ordener (2),https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6657&classDate=10/2/2023&clsLoc=1
Peridance,19:15:00,Beg Salsa Partnering,Ahtoy Juliana,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=70&classId=6656&classDate=10/2/2023&clsLoc=1
Peridance,20:30:00,Int Afrobeats,Omari Wiles,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6791&classDate=10/2/2023&clsLoc=1
