Studio,Start time,Classes,Instructor,Sign up
Ailey,18:00:00,Beg Ballet,Yuka Kawazu,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824655&classDate=10/24/2023&clsLoc=1
Ailey,18:00:00,Zumba Fitness,Diego Chauca,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824702&classDate=10/24/2023&clsLoc=1
Ailey,18:30:00,Afro-Cuban Folkloric,LA MORA,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824649&classDate=10/24/2023&clsLoc=1
Ailey,19:00:00,Beg Contemp,Christopher Jackson,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824661&classDate=10/24/2023&clsLoc=1
Ailey,19:00:00,Vogue Fem,Luz Theodyssey,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824698&classDate=10/24/2023&clsLoc=1
Ailey,18:00:00,Beg Salsa,Baila Society,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824679&classDate=10/24/2023&clsLoc=1
Ailey,18:30:00,Abs Beg Hip-Hop,Robin Dunn,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824642&classDate=10/24/2023&clsLoc=1
Ailey,18:30:00,Beg Jazz,Jeffrey Bynum,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824676&classDate=10/24/2023&clsLoc=1
Ailey,19:00:00,Beg Hip-Hop,Jonathan Lee,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824668&classDate=10/24/2023&clsLoc=1
Ailey,19:30:00,Open Samba,Quenia Ribeiro,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824694&classDate=10/24/2023&clsLoc=1
