Studio,Start time,Classes,Instructor,Sign up
ILD NYC,18:30:00,Kpop Diet Dance,DJ McIver,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6638&classDate=10/24/2023&clsLoc=1
ILD NYC,19:40:00,Grl Gvng | Xg Part 4,Winnie Chung,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8629&classDate=10/24/2023&clsLoc=1
