Studio,Start time,,Class Schedule,Instructor,Studio,Duration
Ailey Studios,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146824932&classDate=12/10/2023&clsLoc=1,ONLINE: Beginner Ballet,Anna Lederfeind,none,1 hour &30 minutes
Ailey Studios,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146824939&classDate=12/10/2023&clsLoc=1,ONLINE: Beginner Horton,Linda Celeste Sims,none,1 hour &30 minutes
Ailey Studios,11:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=50&classId=2146824944&classDate=12/10/2023&clsLoc=1,ONLINE: Pilates Fusion,Olivia Bowman-Jackson,none,1 hour
