Studio,Start time,Sign up,Class Schedule,Instructor,Studio,Duration
Ailey Studios,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824591&classDate=9/27/2023&clsLoc=1,IN-STUDIO Beginner Ballet,Benjamin Briones,Studio 1A,1 hour & 30 minutes
Ailey Studios,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824628&classDate=9/27/2023&clsLoc=1,IN-STUDIO Open Hip-Hop,Antonio Jefferson,Studio 2A,1 hour & 30 minutes
Ailey Studios,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825292&classDate=9/27/2023&clsLoc=1,IN-STUDIO Beginner Broadway Dance,Judine Somerville,Studio 2B,1 hour & 15 minutes
Ailey Studios,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824600&classDate=9/27/2023&clsLoc=1,IN-STUDIO Beginner Heels,Marie Rose Baramo,Studio LLC,1 hour & 30 minutes
Ailey Studios,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824609&classDate=9/27/2023&clsLoc=1,IN-STUDIO Beginner Horton,Terri Wright (1),Studio 1B,1 hour & 30 minutes
Ailey Studios,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824638&classDate=9/27/2023&clsLoc=1,IN-STUDIO Zumba Fitness,Carlos Chavez (2),Studio 6C,1 hour
Ailey Studios,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146824597&classDate=9/27/2023&clsLoc=1,IN-STUDIO Beginner Contemporary,Linda Celeste Sims,Studio 1C,1 hour & 30 minutes
Ailey Studios,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=12&classId=2146825225&classDate=9/27/2023&clsLoc=1,IN-STUDIO Sabar,Bakary Fall,Studio 5A,1 hour & 30 minutes
