Studio,Start time,,Classes,Teacher,Room,Duration
ILoveDance,"6:00 pm EDT
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9315&classDate=3/12/2024&clsLoc=1,Online: SMART | LE SSERAFIM (Part 2),Winnie Chung,none,1 hour &20 minutes
ILoveDance,"7:30 pm EDT
LIVE STREAM",https://clients.mindbodyonline.com/ASP/res_a.asp?tg=35&classId=9343&classDate=3/12/2024&clsLoc=1,Online: Mr. Vampire | ITZY (Part 2),Maylin Ramos,none,1 hour &20 minutes
