Studio,Start time,Classes,Instructor,Sign up
BDC,09:00:00,Beg Ballet,Cara Leggio (1),none
BDC,09:00:00,Itp Closed Class,ITP Master Class,none
BDC,10:30:00,Adv Beg Tap,Sheila Pomroy (2),none
BDC,10:30:00,Int Ballet,Deanna Doyle,none
BDC,12:00:00,Adv Beg Ballet,Natalya Stavro,none
BDC,12:00:00,Adv Beg Theater,Canceled Today,none
BDC,12:00:00,Beg Theater Tap,Doug Shankman,none
BDC,13:30:00,Basic Tap,Avital Asuleen,none
BDC,13:30:00,Int Contemp Fusion,Alex Mitchell (3),none
BDC,15:00:00,Adv Beg Jazz,Sheila Barker,none
BDC,15:00:00,Adv Beg Theater,Jason Wise,none
BDC,15:00:00,Int Street Jazz,Bo Park,none
BDC,16:30:00,All Levels Restorative Meditation,Renata Bonar (4),none
BDC,16:30:00,Int Adv Theater Jazz,Marc Kimelman,none
BDC,18:00:00,Adv Beg Comm Jazz,Debbie Wilson,none
BDC,18:00:00,Beg Contemp Jazz,Mike Esperanza (5),none
BDC,18:00:00,Int Adv Theater,Canceled Today,none
BDC,19:30:00,Basic Afro'Dance,Shari Piontkowskie (7),none
BDC,19:30:00,Beg Tap,Yuka Kameda,none
BDC,09:00:00,Beg Lyrical,Emily Bufferd,none
BDC,10:30:00,Adv Beg Hip-Hop,Paolo Slice Penala,none
BDC,10:30:00,Basic Theater,Morgan Rose,none
BDC,12:00:00,Adv Beg Contemp Lyrical,Tracie Stanfield,none
BDC,12:00:00,Beg Jazz Funk,Chio,none
BDC,13:30:00,Basic Hip-Hop,Geheny Rivera,none
BDC,13:30:00,Beg Jumps And Turns,Eric Campros,none
BDC,13:30:00,Int Theater,Tanner Lane,none
BDC,15:00:00,Adv Beg Tap,Brent McBeth,none
BDC,15:00:00,Basic Ballet,Deanna Doyle,none
BDC,16:30:00,Adv Beg Hip-Hop,AntBoogie,none
BDC,16:30:00,Beg Ballet,Dorit Koppel,none
BDC,16:30:00,Int Tap,Ray Hesselink,none
BDC,18:00:00,Adv Beg Tap,Canceled Today,none
BDC,18:00:00,Beg Hip-Hop Found,Ms Vee,none
BDC,19:30:00,Adv Beg Street Jazz/Hip-Hop,Elodie Dufroux (6),none
BDC,19:30:00,Basic Hip-Hop,Chris Palacio (8),none
BDC,19:30:00,Int Adv Contemp Jazz,Lorena Cobos (9),none
