Studio,Start time,Sign up,Classes,Teacher,Room,Duration
ILoveDance,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8546&classDate=10/11/2023&clsLoc=1,In-StudioM: New Dance | XG (Part 2),MJ Choi,Manhattan,1 hour & 20 minutes
ILoveDance,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=6064&classDate=10/11/2023&clsLoc=1,In-StudioM: Adv Beg Choreography,Alice Wu,Manhattan,1 hour & 20 minutes
ILoveDance,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=39&classId=8551&classDate=10/11/2023&clsLoc=1,In-StudioM: Baggy Jeans | NCT U (Part 2),Ying Dong,none,1 hour & 20 minutes
