Studio,Start time,Sign up,Classes,Teacher,Studio,Duration
Broadway Dance Center,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18104&classDate=10/11/2023&clsLoc=1,IN-PERSON: Adv Beg BALLET with Natalya Stavro,Natalya Stavro,Studio A,1 hour & 30 minutes
Broadway Dance Center,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18374&classDate=10/11/2023&clsLoc=1,IN-PERSON: Adv Beg THEATER with Ian Klein,Sarah Juliet Shaw (2),Studio 4,1 hour & 30 minutes
Broadway Dance Center,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18221&classDate=10/11/2023&clsLoc=1,IN-PERSON: Beg THEATER TAP with Doug Shankman,Doug Shankman,Studio B,1 hour & 30 minutes
Broadway Dance Center,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18207&classDate=10/11/2023&clsLoc=1,IN-PERSON: Basic HIP-HOP with Geheny Rivera,Geheny Rivera,Studio 3,1 hour & 30 minutes
Broadway Dance Center,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18111&classDate=10/11/2023&clsLoc=1,IN-PERSON: Beg JUMPS AND TURNS with Eric Campros,Eric Campros,Studio 4,1 hour & 30 minutes
Broadway Dance Center,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18343&classDate=10/11/2023&clsLoc=1,IN-PERSON: Int CONTEMPORARY FUSION with Camryn Brothers,Camryn Brothers,Studio A,1 hour & 30 minutes
Broadway Dance Center,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18179&classDate=10/11/2023&clsLoc=1,IN-PERSON: Adv Beg TAP with Brent McBeth,Brent McBeth,Studio B,1 hour & 30 minutes
Broadway Dance Center,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18232&classDate=10/11/2023&clsLoc=1,IN-PERSON: Basic BALLET with Deanna Doyle,Deanna Doyle,Studio 4,1 hour & 30 minutes
Broadway Dance Center,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18396&classDate=10/11/2023&clsLoc=1,IN-PERSON: All Levels VOICE with Eric Fotre Leach,Eric Fotre Leach,Studio 4,1 hour & 30 minutes
Broadway Dance Center,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18174&classDate=10/11/2023&clsLoc=1,IN-PERSON: Beg HIP-HOP with AntBoogie,AntBoogie,Studio 3,1 hour & 30 minutes
Broadway Dance Center,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18383&classDate=10/11/2023&clsLoc=1,IN-PERSON: Int THEATER with Tanner Lane,Tanner Lane,Studio 5,1 hour & 30 minutes
Broadway Dance Center,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18333&classDate=10/11/2023&clsLoc=1,IN-PERSON: Adv Beg TAP with Mark Albrecht,Mark Albrecht,Studio B,1 hour & 30 minutes
Broadway Dance Center,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18138&classDate=10/11/2023&clsLoc=1,IN-PERSON: Int Adv THEATER with Josh Assor,Josh Assor,Studio 5,1 hour & 30 minutes
Broadway Dance Center,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18218&classDate=10/11/2023&clsLoc=1,IN-PERSON: Adv Beg STREET JAZZ/HIP-HOP with Carlos Neto,Hugo Brument Scuderi (4),Studio 5,1 hour & 30 minutes
Broadway Dance Center,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18185&classDate=10/11/2023&clsLoc=1,IN-PERSON: Basic HIP-HOP with Q,Q,Studio 3,1 hour & 30 minutes
Broadway Dance Center,7:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18330&classDate=10/11/2023&clsLoc=1,IN-PERSON: Int Adv TAP with Gwen Potter,Gwen Potter,Studio B,1 hour & 30 minutes
Broadway Dance Center,9:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18276&classDate=10/11/2023&clsLoc=1,IN-PERSON: Adv CONTEMPORARY FUSION with Marinda Davis,Marinda Davis,Studio A,1 hour & 30 minutes
Broadway Dance Center,9:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18486&classDate=10/11/2023&clsLoc=1,IN-PERSON: Int Adv LATIN FUSION with Lyrik Cruz and Leo Moctezuma,Lyrik Cruz,Studio 4,1 hour & 30 minutes
